
Room105,22.6,false,2026-04-05 19:59:40

Room101,22.45,false,2026-04-05 19:59:44

Room102,24.97,false,2026-04-05 19:59:44

Room103,21.16,false,2026-04-05 19:59:44

Room104,22.4,false,2026-04-05 19:59:44

Room105,23.24,false,2026-04-05 19:59:44

Room101,24.27,true,2026-04-05 19:59:48

Room102,24.22,true,2026-04-05 19:59:48

Room103,21.29,false,2026-04-05 19:59:48

Room104,22.77,false,2026-04-05 19:59:48

Room105,23.97,false,2026-04-05 19:59:48

Room101,24.42,true,2026-04-05 19:59:52

Room102,24.84,false,2026-04-05 19:59:52

Room103,23.74,false,2026-04-05 19:59:52

Room104,23.35,false,2026-04-05 19:59:52

Room105,24.69,true,2026-04-05 19:59:52

Room101,24.96,false,2026-04-05 19:59:56

Room102,24.25,false,2026-04-05 19:59:56

Room103,24.97,false,2026-04-05 19:59:56

Room104,20.69,false,2026-04-05 19:59:56

Room105,23.45,false,2026-04-05 19:59:56

Room101,21.91,true,2026-04-05 20:00:00

Room102,24.35,false,2026-04-05 20:00:00

Room103,21.56,false,2026-04-05 20:00:00

Room104,20.95,false,2026-04-05 20:00:00

Room105,23.01,false,2026-04-05 20:00:00

Room101,23.72,false,2026-04-05 20:00:04

Room102,20.42,false,2026-04-05 20:00:04

Room103,23.36,false,2026-04-05 20:00:04

Room104,22.85,false,2026-04-05 20:00:04

Room105,20.24,false,2026-04-05 20:00:04

Room101,21.2,false,2026-04-05 20:00:08

Room102,23.4,true,2026-04-05 20:00:08

Room103,23.02,false,2026-04-05 20:00:08

Room104,20.69,false,2026-04-05 20:00:08

Room105,23.02,false,2026-04-05 20:00:08

Room101,20.6,false,2026-04-05 20:00:12

Room102,21.52,false,2026-04-05 20:00:12

Room103,20.41,false,2026-04-05 20:00:12

Room104,22.61,false,2026-04-05 20:00:12

Room105,23.69,false,2026-04-05 20:00:12

Room101,24.09,false,2026-04-05 20:00:16

Room102,21.96,true,2026-04-05 20:00:16

Room103,20.78,true,2026-04-05 20:00:16

Room104,22.2,false,2026-04-05 20:00:16

Room105,21.32,true,2026-04-05 20:00:16

Room101,23.07,false,2026-04-05 20:00:20

Room102,22.5,false,2026-04-05 20:00:20

Room103,23.69,false,2026-04-05 20:00:20

Room104,21.4,false,2026-04-05 20:00:20

Room105,23.39,true,2026-04-05 20:00:20

Room101,23.89,false,2026-04-05 20:00:24

Room102,21.64,false,2026-04-05 20:00:24

Room103,22.38,false,2026-04-05 20:00:24

Room104,21.4,false,2026-04-05 20:00:24

Room105,21.12,false,2026-04-05 20:00:24

Room101,21.2,true,2026-04-05 20:00:28

Room102,23.73,false,2026-04-05 20:00:28

Room103,24.78,false,2026-04-05 20:00:28

Room104,23.08,false,2026-04-05 20:00:28

Room105,20.24,false,2026-04-05 20:00:28

Room101,21.74,false,2026-04-05 20:00:32

Room102,20.03,false,2026-04-05 20:00:32

Room103,20.35,true,2026-04-05 20:00:32

Room104,23.38,false,2026-04-05 20:00:32

Room105,21.55,false,2026-04-05 20:00:32

Room101,22.2,false,2026-04-05 20:00:36

Room102,21.5,false,2026-04-05 20:00:36

Room103,24.65,false,2026-04-05 20:00:36

Room104,21.33,false,2026-04-05 20:00:36

Room105,23.25,true,2026-04-05 20:00:36

Room101,23.05,false,2026-04-05 20:00:40

Room102,22.64,false,2026-04-05 20:00:40

Room103,20.27,false,2026-04-05 20:00:40

Room104,23.72,false,2026-04-05 20:00:40

Room105,23.6,false,2026-04-05 20:00:40

Room101,24.02,false,2026-04-05 20:00:44

Room102,22.03,false,2026-04-05 20:00:44

Room103,21.62,false,2026-04-05 20:00:44

Room104,24.23,false,2026-04-05 20:00:44

Room105,20.28,false,2026-04-05 20:00:44

Room101,21.44,false,2026-04-05 20:00:48

Room102,22.9,false,2026-04-05 20:00:48

Room103,20.77,false,2026-04-05 20:00:48

Room104,21.75,false,2026-04-05 20:00:48

Room105,24.69,false,2026-04-05 20:00:48

Room101,20.86,true,2026-04-05 20:00:52

Room102,21.21,false,2026-04-05 20:00:52

Room103,20.82,false,2026-04-05 20:00:52

Room104,21.32,false,2026-04-05 20:00:52

Room105,22.31,false,2026-04-05 20:00:52

Room101,21.26,false,2026-04-05 20:00:56

Room102,24.28,false,2026-04-05 20:00:56

Room103,22.78,false,2026-04-05 20:00:56

Room104,24.23,false,2026-04-05 20:00:56

Room105,23.05,false,2026-04-05 20:00:56

Room101,23.7,false,2026-04-05 20:01:00

Room102,23.49,false,2026-04-05 20:01:00

Room103,20.71,false,2026-04-05 20:01:00

Room104,20.92,false,2026-04-05 20:01:00

Room105,20.87,true,2026-04-05 20:01:00

Room101,21.35,false,2026-04-05 20:01:04

Room102,20.41,false,2026-04-05 20:01:04

Room103,21.79,false,2026-04-05 20:01:04

Room104,24.85,false,2026-04-05 20:01:04

Room105,21.82,false,2026-04-05 20:01:04

Room101,23.44,false,2026-04-05 20:01:08

Room102,23.64,false,2026-04-05 20:01:08

Room103,24.24,false,2026-04-05 20:01:08

Room104,23.5,false,2026-04-05 20:01:08

Room105,24.65,false,2026-04-05 20:01:08

Room101,22.15,false,2026-04-05 20:01:12

Room102,20.67,false,2026-04-05 20:01:12

Room103,24.69,false,2026-04-05 20:01:12

Room104,20.39,true,2026-04-05 20:01:12

Room105,20.61,false,2026-04-05 20:01:12

Room101,23.57,false,2026-04-05 20:01:16

Room102,21.86,false,2026-04-05 20:01:16

Room103,20.59,false,2026-04-05 20:01:16

Room104,20.07,false,2026-04-05 20:01:16

Room105,24.28,false,2026-04-05 20:01:16

Room101,22.46,false,2026-04-05 20:01:20

Room102,23.3,false,2026-04-05 20:01:20

Room103,22.25,false,2026-04-05 20:01:20

Room104,22.91,false,2026-04-05 20:01:20

Room105,20.47,false,2026-04-05 20:01:20

Room101,24.92,false,2026-04-05 20:01:24

Room102,22.96,false,2026-04-05 20:01:24

Room103,20.15,false,2026-04-05 20:01:24

Room104,24.54,false,2026-04-05 20:01:24

Room105,23.15,false,2026-04-05 20:01:24

Room101,21.14,false,2026-04-05 20:01:28

Room102,23.71,false,2026-04-05 20:01:28

Room103,20.15,false,2026-04-05 20:01:28

Room104,23.09,false,2026-04-05 20:01:28

Room105,22.48,false,2026-04-05 20:01:28

Room101,22.23,false,2026-04-05 20:01:32

Room102,24.37,false,2026-04-05 20:01:32

Room103,20.9,false,2026-04-05 20:01:32

Room104,22.81,false,2026-04-05 20:01:32

Room105,20.51,true,2026-04-05 20:01:32

Room101,24.54,true,2026-04-05 20:01:36

Room102,24.49,false,2026-04-05 20:01:36

Room103,24.98,false,2026-04-05 20:01:36

Room104,21.46,false,2026-04-05 20:01:36

Room105,24.78,false,2026-04-05 20:01:36

Room101,22.67,false,2026-04-05 20:01:40

Room102,20.53,false,2026-04-05 20:01:40

Room103,24.92,false,2026-04-05 20:01:40

Room104,20.95,false,2026-04-05 20:01:40

Room105,22.42,false,2026-04-05 20:01:40

Room101,23.5,false,2026-04-05 20:01:44

Room102,21.41,false,2026-04-05 20:01:44

Room103,21.36,true,2026-04-05 20:01:44

Room104,20.3,false,2026-04-05 20:01:44

Room105,22.12,false,2026-04-05 20:01:44

Room101,22.09,true,2026-04-05 20:01:48

Room102,22.95,false,2026-04-05 20:01:48

Room103,20.27,false,2026-04-05 20:01:48

Room104,24.47,false,2026-04-05 20:01:48

Room105,24.31,true,2026-04-05 20:01:48

Room101,21.85,false,2026-04-05 20:01:52

Room102,21.77,false,2026-04-05 20:01:52

Room103,23.26,true,2026-04-05 20:01:52

Room104,22.1,false,2026-04-05 20:01:52

Room105,23.36,false,2026-04-05 20:01:52

Room101,20.89,false,2026-04-05 20:01:56

Room102,20.24,false,2026-04-05 20:01:56

Room103,23.57,true,2026-04-05 20:01:56

Room104,22.67,false,2026-04-05 20:01:56

Room105,24.48,false,2026-04-05 20:01:56

Room101,20.39,false,2026-04-05 20:02:00

Room102,22.41,true,2026-04-05 20:02:00

Room103,20.19,false,2026-04-05 20:02:00

Room104,20.92,false,2026-04-05 20:02:00

Room105,24.15,false,2026-04-05 20:02:00

Room101,20.17,false,2026-04-05 20:02:04

Room102,21.55,false,2026-04-05 20:02:04

Room103,21.96,false,2026-04-05 20:02:04

Room104,24.93,false,2026-04-05 20:02:04

Room105,24.37,false,2026-04-05 20:02:04

Room101,22.82,false,2026-04-05 20:02:08

Room102,21.46,false,2026-04-05 20:02:08

Room103,23.98,false,2026-04-05 20:02:08

Room104,21.72,false,2026-04-05 20:02:08

Room105,21.04,false,2026-04-05 20:02:08

Room101,21.49,true,2026-04-05 20:02:12

Room102,21.89,true,2026-04-05 20:02:12

Room103,23.57,true,2026-04-05 20:02:12

Room104,22.04,true,2026-04-05 20:02:12

Room105,20.54,false,2026-04-05 20:02:12

Room101,23.1,false,2026-04-05 20:02:16

Room102,23.03,true,2026-04-05 20:02:16

Room103,22.69,false,2026-04-05 20:02:16

Room104,23.16,false,2026-04-05 20:02:16

Room105,23.32,false,2026-04-05 20:02:16

Room101,23.38,true,2026-04-05 20:02:20

Room102,24.52,true,2026-04-05 20:02:20

Room103,22.55,true,2026-04-05 20:02:20

Room104,24.7,true,2026-04-05 20:02:20

Room105,24.99,false,2026-04-05 20:02:20

Room101,21.12,false,2026-04-05 20:02:24

Room102,23.54,false,2026-04-05 20:02:24

Room103,20.41,false,2026-04-05 20:02:24

Room104,20.28,false,2026-04-05 20:02:24

Room105,21.28,false,2026-04-05 20:02:24

Room101,22.92,true,2026-04-05 20:02:28

Room102,22.38,false,2026-04-05 20:02:28

Room103,23.66,false,2026-04-05 20:02:28

Room104,20.28,false,2026-04-05 20:02:28

Room105,22.8,false,2026-04-05 20:02:28

Room101,25,true,2026-04-05 20:02:32

Room102,20.85,false,2026-04-05 20:02:32

Room103,22.98,false,2026-04-05 20:02:32

Room104,22.48,false,2026-04-05 20:02:32

Room105,24.98,false,2026-04-05 20:02:32

Room101,20.22,true,2026-04-05 20:02:36

Room102,24,false,2026-04-05 20:02:36

Room103,23.83,false,2026-04-05 20:02:36

Room104,21.08,false,2026-04-05 20:02:36

Room105,21.98,false,2026-04-05 20:02:36

Room101,23.62,false,2026-04-05 20:02:40

Room102,24.29,false,2026-04-05 20:02:40

Room103,21.42,true,2026-04-05 20:02:40

Room104,23.45,false,2026-04-05 20:02:40

Room105,23.25,false,2026-04-05 20:02:40

Room101,23.11,false,2026-04-05 20:02:44

Room102,24.37,false,2026-04-05 20:02:44

Room103,21.8,true,2026-04-05 20:02:44

Room104,23.21,false,2026-04-05 20:02:44

Room105,20.16,false,2026-04-05 20:02:44

Room101,21.96,false,2026-04-05 20:02:48

Room102,24.38,false,2026-04-05 20:02:48

Room103,21.36,false,2026-04-05 20:02:48

Room104,24.11,false,2026-04-05 20:02:48

Room105,22.52,false,2026-04-05 20:02:48

Room101,22.85,false,2026-04-05 20:02:52

Room102,21.38,false,2026-04-05 20:02:52

Room103,20.87,false,2026-04-05 20:02:52

Room104,20.03,true,2026-04-05 20:02:52

Room105,22.74,true,2026-04-05 20:02:52

Room101,20.46,false,2026-04-05 20:02:56

Room102,20.16,true,2026-04-05 20:02:56

Room103,22.15,false,2026-04-05 20:02:56

Room104,20.54,false,2026-04-05 20:02:56

Room105,20.99,false,2026-04-05 20:02:56

Room101,24.87,false,2026-04-05 20:03:00

Room102,22.44,false,2026-04-05 20:03:00

Room103,24.67,false,2026-04-05 20:03:00

Room104,20.33,false,2026-04-05 20:03:00

Room105,24.83,false,2026-04-05 20:03:00

Room101,22.25,false,2026-04-05 20:03:04

Room102,21.08,false,2026-04-05 20:03:04

Room103,21.71,false,2026-04-05 20:03:04

Room104,21.62,true,2026-04-05 20:03:04

Room105,21.31,false,2026-04-05 20:03:04

Room101,23.25,false,2026-04-05 20:03:08

Room102,22.99,true,2026-04-05 20:03:08

Room103,20.93,false,2026-04-05 20:03:08

Room104,24.59,false,2026-04-05 20:03:08

Room105,22.43,false,2026-04-05 20:03:08

Room101,23.48,false,2026-04-05 20:03:12

Room102,23.16,true,2026-04-05 20:03:12

Room103,21.03,false,2026-04-05 20:03:12

Room104,23.97,false,2026-04-05 20:03:12

Room105,20.65,false,2026-04-05 20:03:12

Room101,23.72,false,2026-04-05 20:03:16

Room102,22.68,false,2026-04-05 20:03:16

Room103,24,false,2026-04-05 20:03:16

Room104,20.37,false,2026-04-05 20:03:16

Room105,22.57,false,2026-04-05 20:03:16

Room101,21.15,true,2026-04-05 20:03:20

Room102,24.79,false,2026-04-05 20:03:20

Room103,21.63,false,2026-04-05 20:03:20

Room104,23.62,false,2026-04-05 20:03:20

Room105,21.01,false,2026-04-05 20:03:20

Room101,20.87,true,2026-04-05 20:03:24

Room102,24.06,false,2026-04-05 20:03:24

Room103,22.55,false,2026-04-05 20:03:24

Room104,21.96,false,2026-04-05 20:03:24

Room105,20.27,false,2026-04-05 20:03:24

Room101,23.89,false,2026-04-05 20:03:28

Room102,22.71,false,2026-04-05 20:03:28

Room103,22.74,false,2026-04-05 20:03:28

Room104,20.6,false,2026-04-05 20:03:28

Room105,21.62,true,2026-04-05 20:03:28

Room101,24.32,false,2026-04-05 20:03:32

Room102,24.77,false,2026-04-05 20:03:32

Room103,22.37,false,2026-04-05 20:03:32

Room104,22.09,false,2026-04-05 20:03:32

Room105,23.37,false,2026-04-05 20:03:32

Room101,21.39,false,2026-04-05 20:03:36

Room102,21.53,true,2026-04-05 20:03:36

Room103,24.56,true,2026-04-05 20:03:36

Room104,21.39,false,2026-04-05 20:03:36

Room105,24.41,false,2026-04-05 20:03:36

Room101,20.27,false,2026-04-05 20:03:40

Room102,22.12,false,2026-04-05 20:03:40

Room103,23.55,false,2026-04-05 20:03:40

Room104,22.95,false,2026-04-05 20:03:40

Room105,24.56,true,2026-04-05 20:03:40

Room101,20.61,false,2026-04-05 20:03:44

Room102,20.2,false,2026-04-05 20:03:44

Room103,20.07,false,2026-04-05 20:03:44

Room104,22.49,false,2026-04-05 20:03:44

Room105,21.38,false,2026-04-05 20:03:44

Room101,24.34,false,2026-04-05 20:03:48

Room102,21.71,false,2026-04-05 20:03:48

Room103,20.35,false,2026-04-05 20:03:48

Room104,23.6,false,2026-04-05 20:03:48

Room105,23.29,false,2026-04-05 20:03:48

Room101,23.18,false,2026-04-05 20:03:52

Room102,21.12,true,2026-04-05 20:03:52

Room103,23,false,2026-04-05 20:03:52

Room104,21,false,2026-04-05 20:03:52

Room105,20.11,false,2026-04-05 20:03:52

Room101,20.18,false,2026-04-05 20:03:56

Room102,22.15,false,2026-04-05 20:03:56

Room103,24.37,true,2026-04-05 20:03:56

Room104,23.85,false,2026-04-05 20:03:56

Room105,20.75,false,2026-04-05 20:03:56

Room101,24.74,false,2026-04-05 20:04:00

Room102,21.96,false,2026-04-05 20:04:00

Room103,22.7,false,2026-04-05 20:04:00

Room104,23.72,false,2026-04-05 20:04:00

Room105,22.96,false,2026-04-05 20:04:00

Room101,22.64,false,2026-04-05 20:04:04

Room102,24.12,false,2026-04-05 20:04:04

Room103,23.58,false,2026-04-05 20:04:04

Room104,21.14,true,2026-04-05 20:04:04

Room105,23.69,false,2026-04-05 20:04:04

Room101,20.17,false,2026-04-05 20:04:08

Room102,22.47,false,2026-04-05 20:04:08

Room103,21.2,false,2026-04-05 20:04:08

Room104,21.67,false,2026-04-05 20:04:08

Room105,21.79,false,2026-04-05 20:04:08

Room101,20.36,false,2026-04-05 20:04:12

Room102,21.85,false,2026-04-05 20:04:12

Room103,20.39,false,2026-04-05 20:04:12

Room104,20.16,false,2026-04-05 20:04:12

Room105,20.6,true,2026-04-05 20:04:12

Room101,24.69,false,2026-04-05 20:04:16

Room102,20.75,false,2026-04-05 20:04:16

Room103,23.77,false,2026-04-05 20:04:16

Room104,21.7,true,2026-04-05 20:04:16

Room105,20.24,false,2026-04-05 20:04:16

Room101,20.08,false,2026-04-05 20:04:20

Room102,21.7,false,2026-04-05 20:04:20

Room103,24.18,true,2026-04-05 20:04:20

Room104,23.06,true,2026-04-05 20:04:20

Room105,21.88,true,2026-04-05 20:04:20

Room101,21.11,false,2026-04-05 20:04:24

Room102,24.92,false,2026-04-05 20:04:24

Room103,24.99,true,2026-04-05 20:04:24

Room104,24.48,false,2026-04-05 20:04:24

Room105,20.61,false,2026-04-05 20:04:24

Room101,24.52,false,2026-04-05 20:04:28

Room102,22.65,false,2026-04-05 20:04:28

Room103,22.89,false,2026-04-05 20:04:28

Room104,23.06,false,2026-04-05 20:04:28

Room105,22.35,false,2026-04-05 20:04:28

Room101,21.66,false,2026-04-05 20:04:32

Room102,23.05,false,2026-04-05 20:04:32

Room103,22.33,false,2026-04-05 20:04:32

Room104,21.19,false,2026-04-05 20:04:32

Room105,21.55,false,2026-04-05 20:04:32

Room101,22.31,false,2026-04-05 20:04:36

Room102,24.64,false,2026-04-05 20:04:36

Room103,20.06,false,2026-04-05 20:04:36

Room104,21.12,true,2026-04-05 20:04:36

Room105,21.88,false,2026-04-05 20:04:36

Room101,24.84,false,2026-04-05 20:04:40

Room102,21.04,false,2026-04-05 20:04:40

Room103,20.58,false,2026-04-05 20:04:40

Room104,23.32,false,2026-04-05 20:04:40

Room105,21.83,false,2026-04-05 20:04:40

Room101,23.21,false,2026-04-05 20:04:44

Room102,22.44,false,2026-04-05 20:04:44

Room103,22.18,false,2026-04-05 20:04:44

Room104,20.48,true,2026-04-05 20:04:44

Room105,23.15,false,2026-04-05 20:04:44

Room101,22.57,false,2026-04-05 20:04:48

Room102,24.13,false,2026-04-05 20:04:48

Room103,24.72,false,2026-04-05 20:04:48

Room104,24.57,true,2026-04-05 20:04:48

Room105,21.15,false,2026-04-05 20:04:48

Room101,22.41,true,2026-04-05 20:04:52

Room102,22.94,false,2026-04-05 20:04:52

Room103,20.99,false,2026-04-05 20:04:52

Room104,24.28,false,2026-04-05 20:04:52

Room105,24.24,false,2026-04-05 20:04:52

Room101,21.75,false,2026-04-05 20:04:56

Room102,20.34,false,2026-04-05 20:04:56

Room103,22.28,false,2026-04-05 20:04:56

Room104,21.72,false,2026-04-05 20:04:56

Room105,20.06,false,2026-04-05 20:04:56

Room101,21.17,false,2026-04-05 20:05:00

Room102,22.51,false,2026-04-05 20:05:00

Room103,21.17,false,2026-04-05 20:05:00

Room104,22.15,false,2026-04-05 20:05:00

Room105,23.69,false,2026-04-05 20:05:00

Room101,20.84,false,2026-04-05 20:05:04

Room102,21.63,false,2026-04-05 20:05:04

Room103,21.72,true,2026-04-05 20:05:04

Room104,22.67,false,2026-04-05 20:05:04

Room105,24.36,false,2026-04-05 20:05:04

Room101,22.18,false,2026-04-05 20:05:08

Room102,22.28,false,2026-04-05 20:05:08

Room103,24.99,true,2026-04-05 20:05:08

Room104,23.96,true,2026-04-05 20:05:08

Room105,22.79,false,2026-04-05 20:05:08

Room101,22.51,false,2026-04-05 20:05:12

Room102,20.49,false,2026-04-05 20:05:12

Room103,20.77,true,2026-04-05 20:05:12

Room104,23.61,false,2026-04-05 20:05:12

Room105,21.62,false,2026-04-05 20:05:12

Room101,22.05,false,2026-04-05 20:05:16

Room102,24.75,false,2026-04-05 20:05:16

Room103,20.92,false,2026-04-05 20:05:16

Room104,20.48,false,2026-04-05 20:05:16

Room105,21.38,false,2026-04-05 20:05:16

Room101,23.54,false,2026-04-05 20:05:20

Room102,20.11,false,2026-04-05 20:05:20

Room103,23.7,false,2026-04-05 20:05:20

Room104,23.15,true,2026-04-05 20:05:20

Room105,21.17,false,2026-04-05 20:05:20

Room101,22.4,false,2026-04-05 20:05:24

Room102,21.26,false,2026-04-05 20:05:24

Room103,24.33,false,2026-04-05 20:05:24

Room104,22.72,false,2026-04-05 20:05:24

Room105,22.68,true,2026-04-05 20:05:24

Room101,21.62,false,2026-04-05 20:05:28

Room102,21.98,false,2026-04-05 20:05:28

Room103,21.38,false,2026-04-05 20:05:28

Room104,24.65,false,2026-04-05 20:05:28

Room105,21.61,false,2026-04-05 20:05:28

Room101,21.41,false,2026-04-05 20:05:32

Room102,23.66,false,2026-04-05 20:05:32

Room103,21.53,false,2026-04-05 20:05:32

Room104,24.77,false,2026-04-05 20:05:32

Room105,20.19,false,2026-04-05 20:05:32

Room101,21.59,false,2026-04-05 20:05:36

Room102,24.44,false,2026-04-05 20:05:36

Room103,20.47,false,2026-04-05 20:05:36

Room104,21.58,false,2026-04-05 20:05:36

Room105,22.55,false,2026-04-05 20:05:36

Room101,22.24,false,2026-04-05 20:05:40

Room102,22.4,true,2026-04-05 20:05:40

Room103,23.06,false,2026-04-05 20:05:40

Room104,22.66,false,2026-04-05 20:05:40

Room105,22.92,false,2026-04-05 20:05:40

Room101,23.69,false,2026-04-05 20:05:44

Room102,22.72,false,2026-04-05 20:05:44

Room103,20.02,false,2026-04-05 20:05:44

Room104,20.9,false,2026-04-05 20:05:44

Room105,23.46,false,2026-04-05 20:05:44

Room101,23.06,false,2026-04-05 20:05:48

Room102,20.31,false,2026-04-05 20:05:48

Room103,21.02,true,2026-04-05 20:05:48

Room104,21.49,false,2026-04-05 20:05:48

Room105,20.35,false,2026-04-05 20:05:48

Room101,21.1,false,2026-04-05 20:05:52

Room102,23.27,false,2026-04-05 20:05:52

Room103,20.83,false,2026-04-05 20:05:52

Room104,21.57,true,2026-04-05 20:05:52

Room105,22.24,false,2026-04-05 20:05:52

Room101,21.39,false,2026-04-05 20:05:56

Room102,23.51,true,2026-04-05 20:05:56

Room103,23.36,true,2026-04-05 20:05:56

Room104,24.39,true,2026-04-05 20:05:56

Room105,22.8,true,2026-04-05 20:05:56

Room101,20.59,false,2026-04-05 20:06:00

Room102,23.14,false,2026-04-05 20:06:00

Room103,22.97,false,2026-04-05 20:06:00

Room104,23.18,false,2026-04-05 20:06:00

Room105,22.34,false,2026-04-05 20:06:00

Room101,24.35,false,2026-04-05 20:06:04

Room102,22.48,false,2026-04-05 20:06:04

Room103,20.26,false,2026-04-05 20:06:04

Room104,21.45,false,2026-04-05 20:06:04

Room105,22.92,false,2026-04-05 20:06:04

Room101,23.4,false,2026-04-05 20:06:08

Room102,24.05,true,2026-04-05 20:06:08

Room103,21.09,false,2026-04-05 20:06:08

Room104,24.57,false,2026-04-05 20:06:08

Room105,20.61,false,2026-04-05 20:06:08

Room101,23.26,false,2026-04-05 20:06:12

Room102,22.21,false,2026-04-05 20:06:12

Room103,22.61,false,2026-04-05 20:06:12

Room104,20.03,false,2026-04-05 20:06:12

Room105,20.89,false,2026-04-05 20:06:12

Room101,21.39,false,2026-04-05 20:06:16

Room102,20.3,false,2026-04-05 20:06:16

Room103,21.83,false,2026-04-05 20:06:16

Room104,21.87,false,2026-04-05 20:06:16

Room105,21.17,false,2026-04-05 20:06:16

Room101,21.2,false,2026-04-05 20:06:20

Room102,22.51,false,2026-04-05 20:06:20

Room103,23.89,true,2026-04-05 20:06:20

Room104,24.69,false,2026-04-05 20:06:20

Room105,22.15,false,2026-04-05 20:06:20

Room101,21.33,false,2026-04-05 20:06:24

Room102,23.75,false,2026-04-05 20:06:24

Room103,22.2,false,2026-04-05 20:06:24

Room104,21.57,false,2026-04-05 20:06:24

Room105,24.94,true,2026-04-05 20:06:24

Room101,21.68,true,2026-04-05 20:06:28

Room102,24.51,false,2026-04-05 20:06:28

Room103,20.39,false,2026-04-05 20:06:28

Room104,23.17,false,2026-04-05 20:06:28

Room105,21.24,false,2026-04-05 20:06:28

Room101,23.9,true,2026-04-05 20:06:32

Room102,24.49,false,2026-04-05 20:06:32

Room103,21.37,false,2026-04-05 20:06:32

Room104,20.58,false,2026-04-05 20:06:32

Room105,20.24,false,2026-04-05 20:06:32

Room101,23.02,false,2026-04-05 20:06:36

Room102,23.82,false,2026-04-05 20:06:36

Room103,24.69,false,2026-04-05 20:06:36

Room104,20.76,true,2026-04-05 20:06:36

Room105,20.54,false,2026-04-05 20:06:36

Room101,24.5,true,2026-04-05 20:06:40

Room102,23.96,false,2026-04-05 20:06:40

Room103,21.1,false,2026-04-05 20:06:40

